 Family.ID Individual.ID Paternal.ID Maternal.ID Gender Phenotype Population Relationship Siblings Second.Order Third.Order Other.Comments Population_broad
2342 NA19351 NA19351 0 0 2 0 LWK unrel 0 0 0 0 African
2344 NA19355 NA19355 0 0 2 0 LWK unrel 0 0 0 0 African
2346 NA19360 NA19360 0 0 1 0 LWK unrel 0 0 0 0 African
2348 NA19372 NA19372 0 0 1 0 LWK unrel 0 0 0 0 African
2350 NA19374 NA19374 0 0 1 0 LWK unrel NA19373 0 0 0 African
2351 NA19375 NA19375 0 0 1 0 LWK unrel 0 0 0 0 African
2352 NA19376 NA19376 0 0 1 0 LWK unrel 0 0 0 0 African
2353 NA19377 NA19377 0 0 2 0 LWK unrel 0 0 0 0 African
2354 NA19378 NA19378 0 0 2 0 LWK unrel 0 0 0 0 African
2355 NA19379 NA19379 0 0 2 0 LWK unrel 0 0 0 0 African
2356 NA19380 NA19380 0 0 1 0 LWK unrel 0 NA19382 0 0 African
2357 NA19383 NA19383 0 0 1 0 LWK unrel 0 0 0 0 African
2358 NA19384 NA19384 0 0 1 0 LWK unrel 0 0 NA19025 0 African
2359 NA19385 NA19385 0 0 1 0 LWK unrel 0 0 0 0 African
2360 NA19390 NA19390 0 0 2 0 LWK unrel 0 0 0 0 African
2361 NA19391 NA19391 0 0 2 0 LWK unrel 0 0 0 0 African
2362 NA19393 NA19393 0 0 1 0 LWK unrel 0 0 0 0 African
2363 NA19394 NA19394 0 0 1 0 LWK unrel 0 0 0 0 African
2364 NA19395 NA19395 0 0 2 0 LWK unrel 0 0 0 0 African
2366 NA19397 NA19397 0 0 1 0 LWK unrel NA19396 0 0 0 African
2368 NA19399 NA19399 0 0 2 0 LWK unrel 0 0 0 0 African
2369 NA19401 NA19401 0 0 2 0 LWK unrel 0 0 0 0 African
2370 NA19403 NA19403 0 0 2 0 LWK unrel 0 0 0 0 African
2371 NA19404 NA19404 0 0 2 0 LWK unrel 0 0 0 0 African
2372 NA19428 NA19428 0 0 1 0 LWK unrel 0 0 0 0 African
2373 NA19429 NA19429 0 0 1 0 LWK unrel 0 0 0 0 African
2374 NA19430 NA19430 0 0 1 0 LWK unrel 0 0 NA19037,NA19039 0 African
2375 NA19431 NA19431 0 0 2 0 LWK unrel 0 0 0 0 African
2292 LWK003 NA19434 0 NA19432 2 0 LWK unrel NA19444 NA19453 0 0 African
2376 NA19435 NA19435 0 0 2 0 LWK unrel 0 0 0 0 African
2377 NA19436 NA19436 0 0 2 0 LWK unrel 0 0 0 0 African
2378 NA19437 NA19437 0 0 2 0 LWK unrel 0 0 0 0 African
2379 NA19438 NA19438 0 0 2 0 LWK unrel 0 0 0 0 African
2380 NA19439 NA19439 0 0 2 0 LWK unrel 0 0 0 0 African
2381 NA19440 NA19440 0 0 2 0 LWK unrel 0 0 0 0 African
2382 NA19443 NA19443 0 0 1 0 LWK unrel NA19470 NA19469 0 0 African
2294 LWK004 NA19445 NA19453 0 2 0 LWK unrel 0 0 0 "Parent/Child directionaility is uncertain" African
2383 NA19446 NA19446 0 0 2 0 LWK unrel 0 0 0 0 African
2384 NA19448 NA19448 0 0 1 0 LWK unrel 0 0 0 0 African
2385 NA19449 NA19449 0 0 2 0 LWK unrel 0 0 0 0 African
2386 NA19451 NA19451 0 0 1 0 LWK unrel 0 0 0 0 African
2387 NA19452 NA19452 0 0 1 0 LWK unrel 0 0 0 0 African
2388 NA19454 NA19454 0 0 1 0 LWK unrel 0 0 0 0 African
2389 NA19455 NA19455 0 0 1 0 LWK unrel 0 0 0 0 African
2390 NA19456 NA19456 0 0 2 0 LWK unrel 0 0 0 0 African
2391 NA19457 NA19457 0 0 2 0 LWK unrel 0 0 0 0 African
2392 NA19461 NA19461 0 0 1 0 LWK unrel 0 0 0 0 African
2393 NA19462 NA19462 0 0 2 0 LWK unrel 0 0 0 0 African
2394 NA19463 NA19463 0 0 2 0 LWK unrel 0 0 0 0 African
2395 NA19466 NA19466 0 0 1 0 LWK unrel 0 0 0 0 African
2396 NA19467 NA19467 0 0 2 0 LWK unrel 0 0 0 0 African
2397 NA19468 NA19468 0 0 2 0 LWK unrel 0 0 0 0 African
2398 NA19471 NA19471 0 0 2 0 LWK unrel 0 0 0 0 African
2399 NA19472 NA19472 0 0 2 0 LWK unrel 0 0 0 0 African
2400 NA19473 NA19473 0 0 2 0 LWK unrel 0 0 0 0 African
2401 NA19474 NA19474 0 0 2 0 LWK unrel 0 0 0 0 African
2402 NA19475 NA19475 0 0 2 0 LWK unrel 0 0 0 0 African
124 2357 NA19625 0 0 2 0 ASW child 0 NA20414 0 0 African
2548 m001 NA19648 0 0 2 0 MXL mother 0 0 0 0 Hispanic
2549 m001 NA19649 0 0 1 0 MXL father 0 0 0 0 Hispanic
2557 m005 NA19651 0 0 2 0 MXL mother 0 0 0 0 Hispanic
2558 m005 NA19652 0 0 1 0 MXL father 0 0 0 0 Hispanic
2560 m006 NA19654 0 0 2 0 MXL mother 0 0 0 0 Hispanic
2561 m006 NA19655 0 0 1 0 MXL father 0 0 0 0 Hispanic
2563 m007 NA19657 0 0 2 0 MXL mother 0 NA19753 0 0 Hispanic
2564 m007 NA19658 0 0 1 0 MXL father 0 0 0 0 Hispanic
2574 m008 NA19661 0 0 1 0 MXL father 0 NA19686 0 0 Hispanic
2578 m012 NA19663 0 0 2 0 MXL mother 0 0 0 0 Hispanic
2579 m012 NA19664 0 0 1 0 MXL father 0 NA19672,NA19660 0 0 Hispanic
2551 m002 NA19669 0 0 2 0 MXL mother 0 0 0 0 Hispanic
2552 m002 NA19670 0 0 1 0 MXL father 0 0 0 0 Hispanic
2555 m004 NA19676 0 0 1 0 MXL father 0 0 0 0 Hispanic
2567 m009 NA19678 0 0 2 0 MXL mother 0 NA19677 0 0 Hispanic
2568 m009 NA19679 0 0 1 0 MXL father 0 NA19677 0 0 Hispanic
2570 m010 NA19681 0 0 2 0 MXL mother 0 0 0 0 Hispanic
2571 m010 NA19682 0 0 1 0 MXL father 0 0 0 0 Hispanic
2575 m011 NA19684 0 0 2 0 MXL mother 0 0 0 0 Hispanic
126 2367 NA19700 0 0 1 0 ASW father 0 0 0 0 African
127 2367 NA19701 0 0 2 0 ASW mother 0 0 0 0 African
129 2368 NA19703 0 0 1 0 ASW father 0 0 0 0 African
130 2368 NA19704 0 0 2 0 ASW mother 0 0 0 0 African
132 2369 NA19707 0 0 2 0 ASW mother 0 0 0 0 African
134 2371 NA19711 0 0 1 0 ASW father 0 0 0 0 African
135 2371 NA19712 0 0 2 0 ASW mother 0 0 0 0 African
162 2436 NA19713 0 0 2 0 ASW mother NA19985 NA19714 0 0 African
2581 m014 NA19716 0 0 2 0 MXL mother 0 0 0 0 Hispanic
2582 m014 NA19717 0 0 1 0 MXL father 0 0 0 0 Hispanic
2584 m015 NA19719 0 0 2 0 MXL mother 0 0 0 0 Hispanic
2585 m015 NA19720 0 0 1 0 MXL father 0 0 0 0 Hispanic
2587 m016 NA19722 0 0 2 0 MXL mother 0 0 0 0 Hispanic
2588 m016 NA19723 0 0 1 0 MXL father 0 0 0 0 Hispanic
2590 m017 NA19725 0 0 2 0 MXL mother 0 0 0 0 Hispanic
2591 m017 NA19726 0 0 1 0 MXL father 0 NA19738 0 0 Hispanic
2593 m018 NA19728 0 0 2 0 MXL mother 0 0 0 0 Hispanic
2594 m018 NA19729 0 0 1 0 MXL father 0 0 0 0 Hispanic
2596 m019 NA19731 0 0 2 0 MXL mother 0 0 0 0 Hispanic
2597 m019 NA19732 0 0 1 0 MXL father 0 0 0 0 Hispanic
2533 2393 NA19734 0 0 2 0 MXL mother 0 0 0 0 Hispanic
2534 2393 NA19735 0 0 1 0 MXL father 0 0 0 0 Hispanic
2537 2395 NA19740 0 0 2 0 MXL mother 0 0 0 0 Hispanic
2538 2395 NA19741 0 0 1 0 MXL father 0 0 0 0 Hispanic
2599 m023 NA19746 0 0 2 0 MXL mother 0 0 0 0 Hispanic
2600 m023 NA19747 0 0 1 0 MXL father 0 0 0 0 Hispanic
2602 m024 NA19749 0 0 2 0 MXL mother 0 0 0 0 Hispanic
2603 m024 NA19750 0 0 1 0 MXL father 0 0 0 0 Hispanic
2540 2401 NA19752 0 0 2 0 MXL mother 0 0 0 0 Hispanic
2605 m026 NA19755 0 0 2 0 MXL mother 0 0 0 0 Hispanic
2606 m026 NA19756 0 0 1 0 MXL father 0 0 0 0 Hispanic
2608 m027 NA19758 0 0 2 0 MXL mother 0 0 0 0 Hispanic
2609 m027 NA19759 0 0 1 0 MXL father 0 0 0 0 Hispanic
2611 m028 NA19761 0 0 2 0 MXL mother 0 0 0 0 Hispanic
2612 m028 NA19762 0 0 1 0 MXL father 0 0 0 0 Hispanic
2543 2405 NA19764 0 0 2 0 MXL mother 0 0 0 0 Hispanic
2614 m031 NA19770 0 0 2 0 MXL mother 0 0 0 0 Hispanic
2615 m031 NA19771 0 0 1 0 MXL father 0 0 0 0 Hispanic
2620 m033 NA19773 0 0 2 0 MXL mother 0 0 0 0 Hispanic
2621 m033 NA19774 0 0 1 0 MXL father 0 0 0 0 Hispanic
2623 m034 NA19776 0 0 2 0 MXL mother 0 0 0 0 Hispanic
2624 m034 NA19777 0 0 1 0 MXL father 0 0 0 0 Hispanic
2626 m035 NA19779 0 0 2 0 MXL mother 0 0 0 0 Hispanic
2627 m035 NA19780 0 0 1 0 MXL father 0 0 0 0 Hispanic
2629 m036 NA19782 0 0 2 0 MXL mother 0 0 0 0 Hispanic
2630 m036 NA19783 0 0 1 0 MXL father 0 0 0 0 Hispanic
2617 m032 NA19785 0 0 2 0 MXL mother 0 0 0 0 Hispanic
2618 m032 NA19786 0 0 1 0 MXL father 0 0 0 0 Hispanic
2632 m037 NA19788 0 0 2 0 MXL mother 0 0 0 0 Hispanic
2633 m037 NA19789 0 0 1 0 MXL father 0 0 0 0 Hispanic
2545 2414 NA19792 0 0 1 0 MXL father 0 0 0 0 Hispanic
2635 m039 NA19794 0 0 2 0 MXL mother 0 0 0 0 Hispanic
2636 m039 NA19795 0 0 1 0 MXL father 0 0 0 0 Hispanic
136 2418 NA19818 0 0 1 0 ASW father 0 0 0 0 African
137 2418 NA19819 0 0 2 0 ASW mother 0 0 0 0 African
139 2424 NA19834 0 0 1 0 ASW father 0 0 0 0 African
140 2424 NA19835 0 0 2 0 ASW mother 0 0 0 0 African
142 2425 NA19900 0 0 1 0 ASW father 0 0 0 0 African
143 2425 NA19901 0 0 2 0 ASW mother 0 0 0 0 African
145 2426 NA19904 0 0 1 0 ASW father 0 0 0 0 African
148 2427 NA19908 0 0 1 0 ASW father 0 0 0 0 African
149 2427 NA19909 0 0 2 0 ASW mother 0 0 0 0 African
147 2426a NA19913 0 0 2 0 ASW unrel 0 0 0 0 African
151 2430 NA19914 0 0 2 0 ASW mother 0 0 0 0 African
153 2431 NA19916 0 0 1 0 ASW father 0 0 0 0 African
154 2431 NA19917 0 0 2 0 ASW mother 0 0 0 0 African
156 2433 NA19920 0 0 1 0 ASW father 0 0 0 0 African
157 2433 NA19921 0 0 2 0 ASW mother 0 0 0 0 African
159 2434 NA19922 0 0 1 0 ASW father 0 0 0 0 African
160 2434 NA19923 0 0 2 0 ASW mother 0 0 0 0 African
163 2436 NA19982 0 0 1 0 ASW father 0 0 0 0 African
167 2437a NA19984 0 0 1 0 ASW father 0 0 0 0 African
168 2446 NA20126 0 0 1 0 ASW father 0 0 0 0 African
169 2446 NA20127 0 0 2 0 ASW mother 0 0 0 0 African
125 2357a NA20274 0 0 2 0 ASW unrel 0 0 0 0 African
171 2466 NA20276 0 0 2 0 ASW mother 0 0 0 0 African
173 2467 NA20278 0 0 1 0 ASW father 0 0 0 0 African
178 2469a NA20281 0 0 1 0 ASW "not father" 0 0 0 0 African
175 2469 NA20282 0 0 2 0 ASW mother NA20301 NA20302,NA20313 0 0 African
179 2470 NA20287 0 0 2 0 ASW mother 0 0 0 0 African
181 2471 NA20289 0 0 2 0 ASW mother NA20341 0 0 0 African
183 2472 NA20291 0 0 1 0 ASW father 0 0 0 0 African
185 2474 NA20294 0 0 2 0 ASW mother 0 0 0 0 African
187 2475 NA20296 0 0 2 0 ASW mother 0 0 0 0 African
191 2476a NA20298 0 0 1 0 ASW father 0 0 0 0 African
189 2476 NA20299 0 0 2 0 ASW mother 0 0 0 0 African
196 2479 NA20314 0 0 2 0 ASW mother 0 0 0 0 African
198 2480 NA20317 0 0 2 0 ASW mother 0 0 0 0 African
200 2480a NA20318 0 0 1 0 ASW unrel 0 0 0 0 African
203 2481a NA20320 0 0 2 0 ASW unrel 0 0 0 0 African
201 2481 NA20321 0 0 2 0 ASW unrel NA20322 0 0 0 African
204 2483 NA20332 0 0 2 0 ASW mother 0 NA20343 0 0 African
206 2484 NA20334 0 0 2 0 ASW mother NA20336 NA20337 0 0 African
211 2486 NA20339 0 0 2 0 ASW mother 0 0 0 0 African
212 2487 NA20340 0 0 1 0 ASW father 0 0 0 0 African
214 2488 NA20342 0 0 1 0 ASW father 0 0 0 0 African
218 2490 NA20346 0 0 1 0 ASW father 0 0 0 0 African
220 2491 NA20348 0 0 1 0 ASW father 0 0 0 0 African
223 2493 NA20351 0 0 1 0 ASW father 0 0 0 0 African
208 2484a NA20355 0 0 2 0 ASW unrel 0 0 0 0 African
224 2494 NA20356 0 0 1 0 ASW father 0 0 0 0 African
225 2494 NA20357 0 0 2 0 ASW mother 0 0 0 0 African
227 2495 NA20359 0 0 2 0 ASW mother 0 NA20363 0 0 African
230 2495a NA20362 0 0 1 0 ASW unrel 0 0 0 "no apparent relation of other individuals in family 2495" African
233 2505 NA20412 0 0 2 0 ASW mother 0 0 0 0 African
3204 NA20502 NA20502 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3205 NA20503 NA20503 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3206 NA20504 NA20504 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3207 NA20505 NA20505 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3208 NA20506 NA20506 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3209 NA20507 NA20507 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3210 NA20508 NA20508 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3211 NA20509 NA20509 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3212 NA20510 NA20510 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3213 NA20511 NA20511 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3214 NA20512 NA20512 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3215 NA20513 NA20513 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3216 NA20514 NA20514 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3217 NA20515 NA20515 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3218 NA20516 NA20516 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3219 NA20517 NA20517 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3220 NA20518 NA20518 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3221 NA20519 NA20519 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3222 NA20520 NA20520 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3223 NA20521 NA20521 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3224 NA20522 NA20522 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3225 NA20524 NA20524 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3226 NA20525 NA20525 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3228 NA20527 NA20527 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3229 NA20528 NA20528 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3230 NA20529 NA20529 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3231 NA20530 NA20530 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3232 NA20531 NA20531 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3233 NA20532 NA20532 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3234 NA20533 NA20533 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3235 NA20534 NA20534 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3236 NA20535 NA20535 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3237 NA20536 NA20536 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3239 NA20538 NA20538 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3240 NA20539 NA20539 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3241 NA20540 NA20540 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3242 NA20541 NA20541 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3243 NA20542 NA20542 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3244 NA20543 NA20543 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3245 NA20544 NA20544 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3246 NA20581 NA20581 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3247 NA20582 NA20582 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3248 NA20585 NA20585 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3249 NA20586 NA20586 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3250 NA20587 NA20587 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3251 NA20588 NA20588 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3252 NA20589 NA20589 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3253 NA20752 NA20752 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3254 NA20753 NA20753 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3255 NA20754 NA20754 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3256 NA20755 NA20755 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3257 NA20756 NA20756 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3258 NA20757 NA20757 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3259 NA20758 NA20758 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3260 NA20759 NA20759 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3261 NA20760 NA20760 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3262 NA20761 NA20761 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3263 NA20762 NA20762 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3264 NA20763 NA20763 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3265 NA20764 NA20764 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3266 NA20765 NA20765 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3267 NA20766 NA20766 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3268 NA20767 NA20767 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3269 NA20768 NA20768 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3270 NA20769 NA20769 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3271 NA20770 NA20770 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3272 NA20771 NA20771 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3273 NA20772 NA20772 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3274 NA20773 NA20773 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3275 NA20774 NA20774 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3276 NA20775 NA20775 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3277 NA20778 NA20778 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3278 NA20783 NA20783 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3279 NA20785 NA20785 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3280 NA20786 NA20786 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3281 NA20787 NA20787 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3282 NA20790 NA20790 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3283 NA20792 NA20792 0 0 1 0 TSI unrel NA20526 0 0 0 Caucasian
3284 NA20795 NA20795 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3285 NA20796 NA20796 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3286 NA20797 NA20797 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3287 NA20798 NA20798 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3288 NA20799 NA20799 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3289 NA20800 NA20800 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3290 NA20801 NA20801 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3291 NA20802 NA20802 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3292 NA20803 NA20803 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3293 NA20804 NA20804 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3294 NA20805 NA20805 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3295 NA20806 NA20806 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3296 NA20807 NA20807 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3297 NA20808 NA20808 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3298 NA20809 NA20809 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3299 NA20810 NA20810 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3300 NA20811 NA20811 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3301 NA20812 NA20812 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3302 NA20813 NA20813 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3303 NA20814 NA20814 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3304 NA20815 NA20815 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3306 NA20818 NA20818 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3307 NA20819 NA20819 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3308 NA20821 NA20821 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3309 NA20822 NA20822 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3310 NA20826 NA20826 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3311 NA20827 NA20827 0 0 1 0 TSI unrel 0 0 0 0 Caucasian
3312 NA20828 NA20828 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
3315 NA20832 NA20832 0 0 2 0 TSI unrel 0 0 0 0 Caucasian
1491 NA20845 NA20845 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1492 NA20846 NA20846 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1493 NA20847 NA20847 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1494 NA20849 NA20849 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1495 NA20850 NA20850 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1496 NA20851 NA20851 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1497 NA20852 NA20852 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1498 NA20853 NA20853 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1499 NA20854 NA20854 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1500 NA20856 NA20856 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1501 NA20858 NA20858 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1502 NA20859 NA20859 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1503 NA20861 NA20861 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1504 NA20862 NA20862 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1505 NA20863 NA20863 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1506 NA20864 NA20864 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1507 NA20866 NA20866 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1508 NA20867 NA20867 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1485 GIH001 NA20868 0 0 2 0 GIH unrel 0 0 0 "Parent/Child directionatlity is uncertain" South-Asian
1509 NA20869 NA20869 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1510 NA20870 NA20870 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1511 NA20872 NA20872 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1513 NA20874 NA20874 0 0 2 0 GIH unrel NA20879 0 0 0 South-Asian
1514 NA20875 NA20875 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1515 NA20876 NA20876 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1516 NA20877 NA20877 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1517 NA20878 NA20878 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1519 NA20881 NA20881 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1520 NA20882 NA20882 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1522 NA20884 NA20884 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1523 NA20885 NA20885 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1487 GIH002 NA20886 0 0 2 0 GIH unrel 0 0 0 "Parent/Child directionatlity is uncertain" South-Asian
1524 NA20887 NA20887 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1525 NA20888 NA20888 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1526 NA20889 NA20889 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1527 NA20890 NA20890 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1528 NA20891 NA20891 0 0 1 0 GIH unrel 0 NA20907 0 0 South-Asian
1529 NA20892 NA20892 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1531 NA20894 NA20894 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1532 NA20895 NA20895 0 0 1 0 GIH unrel 0 NA20893 0 0 South-Asian
1533 NA20896 NA20896 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1534 NA20897 NA20897 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1535 NA20899 NA20899 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1536 NA20900 NA20900 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1537 NA20901 NA20901 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1538 NA20902 NA20902 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1539 NA20903 NA20903 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1540 NA20904 NA20904 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1541 NA20905 NA20905 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1542 NA20906 NA20906 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1544 NA20908 NA20908 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1490 GIH003 NA20910 NA20909 0 2 0 GIH unrel 0 0 0 "Parent/Child directionaility is uncertain" South-Asian
1545 NA20911 NA20911 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1546 NA21086 NA21086 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1547 NA21087 NA21087 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1548 NA21088 NA21088 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1549 NA21089 NA21089 0 0 2 0 GIH unrel 0 0 0 0 South-Asian
1550 NA21090 NA21090 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1551 NA21091 NA21091 0 0 1 0 GIH unrel 0 0 0 0 South-Asian
1552 NA21092 NA21092 0 0 1 0 GIH unrel 0 0 0 "Original karytopes had a type, and had 46XX which is wrong. " South-Asian
